data,label
오늘 거울 보고 머릴 지고 멋진 옷 꾸미고 서둘러 집 나서서 그 댈 만날 생각 두근거려요 매일 그대 생각 하는데 가끔 날 생각 하나요 그대 나를 사랑 하게 만들었어 오늘 행복하죠 해 맑은 너 미소 너 말투 따라하면서 날 웃게되 그대 사랑 해요 내 사랑 오늘 좋은 하루 보내요 당신 아침 햇살 꼭 나 행복 되나요 그대 나를 사랑 하게 만들었어 오늘밤 자란 목소리 내 하루 완벽해 지겠죠 달콤한 이 사랑 속 잠 들며 그대 꿈 꾸죠 거울 보고 머릴 지고 집 나서다 포근한 웃음 어린 애 그 댈 만날 생각 두근거려요 매일 널 생각 하는데 가끔 날 생각 하나요 그대 날 사랑 하게 만들었어 OH 달려간다 그대 맘 아름다운 햇살 반해요 그대 늘 지금 웃어줘요 미소 나를 담아,댄스
Ye shocking ROAR Don t call me like that 악 걸 누가 정해 욕망 멈추지도 못 영원히 용서 받지 못 존재 란 금지 된 것 꿈꾸네 Woo 묶인 내 손발 자유 갈구 했네 Like animals oh Imma get ya 절망 없는 사랑 꿈꿔 거침이 없던 본능 신의 분노 샀어 잠재울 수 없는 것 원해 온 것 It s so raw 누가 감히 아니라고 해 모두 내 것 되리라 타락한 천사 불리운 이름 낙원 등진 채 이제야 내 자유로워졌어 Ta ta ta ra ra ta 내 것 되리라 Keep it coming like that ROAR Ta ta ta ra ra ta 내게 오리 Yeah 누구 몰랐던 거지 오직 나 가능해 어르고 달래도 Crazy 포기 해 진실 뱉은 자 무게 감당 할게 외로움 Yeah Woo 굶주린 목마름 들켜 버렸네 Like animals oh Imma get ya 선택 길 그것 믿어 정해진 건 없어 너 갖기 위해 선 Yeah Imma bout to live life Keeping me by your side now 거침 난 Yah 갈구 할 원하고 원하고 더 내 것 되리라 타락한 천사 불리운 이름 낙원 등진 채 이제야 내 자유로워졌어 Ta ta ta ra ra ta 내 것 되리라 Keep it coming like that ROAR Ta ta ta ra ra ta 내게 오리 Shocking ROAR 본능 말 해 다른 이유 없는데 Just wanna feel loved 그것 그 끝 어디 해도 Woo Better watch out Imma gonna get 남 갖지 못 것 If it s forbidden love 그 벌 추락 해 버려 미쳐 버려도 No doubt Don t care 전부 꿈이었다 해도 뒤 돌아볼 이유 없을 테 Oh Bring it up Break it up Match the pair 내 것 되리라 타락한 천사 불리운 이름 낙원 등진 채 이제야 내 자유로워졌어 Ta ta ta ra ra ta 내 것 되리라 Keep it coming like that ROAR Ta ta ta ra ra ta 내게 오리 내게 내게 오리,댄스
마법 눈 속였어 길 잃은 여린 몸짓 틈 넌 다가와 내 숨 앗 간 너 drop it 의미 알고싶어 너 미소 그대 나와 써내려 가 mellow 입 벌린 덫 부서질 것 빠져나올 수 없는 thrill 지금 느끼는 두려움 실로 헤어 나올 수 없는 미로 날 멈추려 밟아 break 멈추지 않아 계속 beat on uh 이러면 안되는 걸 알 계속 해 더 발악 해 더 이 늪 난 발 들여 위험한 LoVe 넌 나 sun 환상 속 너 나 어쩌면 나 꿈 깨고싶지 않아 난 네 빠졌어 빠졌어 baby 이런 어색한 시선 내게 다가오는 criminal 어느새 난 Can t get it together thrill thrill thrill again Go 네 만든 환상 속 Go Thrill thrill thrill again So 결말 모르겠어 just I ll go 어차피 네 없다면 I m Gone 익숙해져 more 위험할지라도 거부 해 all day 난 너 스며들게 돌이킬 수 없는 끝 너 나 마지막 끌어안아 날 난 네 빠졌어 빠졌어 baby 이런 어색한 시선 내게 다가오는 criminal 어느새 난 Can t get it together thrill thrill thrill again Go 네 만든 환상 속 Go Thrill thrill thrill again 숨 멎어도 좋아 깊은 늪 잠긴거야 끝 없는 너 더 빠져가 기적 네 위선 예상 못 듯 눈동자 젠 너 get it on forever thrill thrill thrill again Go 네 만든 환상 속 Go Thrill thrill thrill again,댄스
Aye look 별거 안해 화제 되는 type 이래라 저래라 들리는 말 Blah blah blah 바꾸려 하지마 나 내 할테니 just 신경 쓰지마 My life 내 살 멋대로 철 생각 없으니까 세상 재밌게만 Living how I want Ooh ooh Everybody is a critic Ooh ooh 떨어져 넌 내게 parasitic 니 바라는거 내 아냐 숨기 않아 이런 내 좋으니까 그래 너 더 더 더 떠들어라 맘껏 I mma just keep growing my prominence it s so noisy but 너 nonsense 전혀 닿지 않아 나 Dum Dum baby i don t care 그럴수록 더 과감 하게 나 특별하니까 사랑받아 마땅하니까 지지 않아 You re just wasting air spitting Shhh * gasp * while you talking all that gossip La la la la la la la la La la la la la la la la la Gossip gossip All you ever do is gossip gossip mm yeah La la la la la la la la La la la la la la la la la Ooh 넌 정말 말 많아 입 썩겠다 니 뱉는 All that gossip Um pay bills if you wanna talk about me 쓸데 없는 가십 굳이 붕 뜬 얘 긴 없어 가치 구실 현실 기회 없어 다신 정신차려 발 빨라 말 할수 있다면 Take my pose take ma soul Take my all You can t be ma boss 똑바로 퍼날 내 모습 똑바로 파악 해야해 내 독 It s so noisy but 너 nonsense 전혀 닿지 않아 나 Dum Dum Baby I don t care 그럴수록 더 과감 하게 나 특별하니까 사랑받아 마땅하니까 지지 않아 You re just wasting air spitting Shhh * gasp * while you talking all that gossip La la la la la la la la La la la la la la la la la Gossip gossip All you ever do is gossip gossip mm yeah La la la la la la la la La la la la la la la la la Ooh 넌 정말 말 많아 입 썩겠다 니 뱉는 All that gossip I don t really care so keep it to yourself I m alive for once in my life 끌어 내리고 나를 욕 해도 더 높이 위로 뛰어 올라가 Much higher than the sky Shh * gasp * so keep talking all that gossip La la la la la la la la La la la la la la la la la Gossip gossip All you ever do is gossip gossip mm yeah La la la la la la la la La la la la la la la la la Ooh 넌 정말 말 많아 입 썩겠다 니 뱉는 All that gossip,댄스
내 몸 널 뺀 만큼 욕조 물이 미련 되어 넘쳐 흘러 한숨 가득 그 공간 채워 새벽 찾아오면 혼자 남겨질 때 Starry night 별 빛나는 밤 네 휘 불어와 너 나 나눈 수많은 밤 나를 취하 만들어 별 빛나는 밤 Knock Knock 낯선 너 등장 평소 답지 않은 눈빛 뭔가 느낌 좀 수상해 지금 전 점점 분위기 취하 눈빛 서로 비추고 흐르는 침묵 끈 적해 터질 것 같은 우리 사이 너 나 입 맞춰 I feel good 너 나를 맡겨 I feel good 이건 좀 위험해 위험해 위험해 나 선 넘을 것 같아 너 나 그린 I feel good 오렌지 빛깔 그림 I feel good 조금 위험해 위험해 위험해도 멈출 수가 없어 나 I feel good I feel good I feel good 첫 플랜 감탄사 그 동안 찾아 헤맨 남자 음 오아 예스 맞는 옷 잘 어울리는 너 부드럽게 이런 말 어떤 것 같아 음 두 플랜 먼저 기기 동공 떨리는 초침 스탠바이 큐 시간 되면 차 한잔 할래요 예스 이런 건 어떤 것 같아 oh yes 음 오 예 너 빠져들겠어 자꾸 반응 하잖아 oh yes 음 오 예 그래 난 다가가겠어 넌 내 취향 저격 ace 목소리 oh yes 눈웃음 oh yes 네 모든 게 머리 발끝 oh yes 지금 널 보면 난 oh yes 단 둘이서 oh yes 드 루루 드 루루 드 루루 oh yes 코 묻은 티 삐져 나온 입 떡진 머리 난 상관없지 코 묻은 티 삐져 나온 입 떡진 머리 내 하면 HIP 코 묻은 티 삐져 나온 팬티 떡진 머리 난 상관없지 코 묻은 티 삐져 나온 팬티 떡진 머리 내 하면 HIP 삐삐 삐 논란 돼 my fashion 별로 신경 안 써 action 자꾸 click me click me 홀린 듯이 zoom Close up close up close up HIP 해 HIP HIP 머리 어깨 무릎 HIP HIP HIP HIP HIP HIP HIP 해 HIP HIP 머리 어깨 무릎 HIP HIP HIP HIP HIP 해 HIP 월화 목금 토일 난 매일 너 생각 해 넌 나를 생각 해 Word up Moon star A 형 B 형 AB O 형 플러스 마이너스 상관없어 S 과 N 처럼 어떤 공식 끌려 단지 그냥 너 우리 둘 사이 한 뼘 사이 매일 아침 난 너 목소리 눈 뜨고 우리 둘 사이 맞는 타입 Come on 거기 미스터 Come on 리 봐 아주 Hey 거기 미소 예쁜 남자 바로 너 너 날 미치게 하는 그런 남자 몸매 얼굴 시선 강탈 Hey Mr 애매 모호 피아노 맨 바로 너 너 나 지금 너 땜 혼란 스러 제발 누가 나 좀 말려줘 come on 넌 is 뭔들,댄스
파라 파라 파라 파라 나 인적 없는 마른 대지 밟는 첫 발자국 이었어 마르지 않는 샘물 같은 건 훗 몰라 멀티버스 있을까 꿈 꾸기 위해 꿈 버린 채 살아왔어야만 했는데 널 만날 때 흘릴 눈물 위해 울 않았던 것 어쩌면 나 꿈 네 꾸고있었을지 몰라 난 눈물 아끼지 않을래 you re my oasis 맘껏 마셔줘 맘껏 울어줘 이제 같은 꿈 꾸고 있는 걸 너 나 사랑 샘솟는 소리 들려 눈물 방울방울 우리 사랑 축하 해주고 있어 영원히 마르지 않는 우리 마음 꿈꾸게 됐어 이제 너 나 마른 대지 푸르게 적셔 나가자 모두 안될 거 했지만 마음 깊이 너 꿈꾸며 오늘 손꼽아 기다려 왔는 걸 초콜렛 달콤해 like a wonderland 내게와 나를 데려가 내 맘 높이 들 떠 어쩌면 나 꿈 네 꾸고있었을지 몰라 난 눈물 아끼지 않을래 you re my oasis 맘껏 마셔줘 맘껏 울어줘 이제 같은 꿈 꾸고 있는 걸 너 나 사랑 샘솟는 소리 들려 눈물 방울방울 우리 사랑 축하 해주고 있어 제일 높은 곳 난 더 닿길 원해 꼭 너 혼자 라면 의미 없는 걸 As I wish Woo 너 나 사랑 샘솟는 소리 들려 눈물 방울방울 우리 사랑 축하 해주고 있어 영원히 마르지 않는 우리 마음 꿈꾸게 됐어 이제 너 나 마른 대지 푸르게 적셔 나가자,댄스
Oh I don t know you but I will like you Can t you feel that I m in love 시작 할게 너 story Honestly Oh don t you feel my love 이름 모를 이 감정 솔직해져 봐 yourself like chemistry 눈 닿은 순간 느껴졌었던 emotion Oh maybe we call it l ove 너 꿈 담은 satellite 계속 주변 맴돌다 젠 너 다가가 Baby step by step Oh tell me honestly Oh can you tell me easily 말 해줘도 돼 Just the beginning 젠 more honestly I think I like you actually 느낀 그대로 말 해줘 투명하게 show me I don t know you but I will like you don t you know 이건 너 나 movie don t you feel 이제 시작 첫 장 열고 싶다면 tell me 솔직한 게 필요해 now I can show but I can t breath 걸 넘는다면 We can love 너 꿈 담은 satellite 계속 주변 맴돌다 젠 너 다가가 Baby step by step 우리 사이 서있던 불안한 감정 gone 네 안 내 필수 있게 Oh tell me honestly Baby can you tell me easily 널 기다릴게 말 해도 되니까 Tell me love 젠 more honestly I think I like you actually 느낀 그대로 말 해줘 투명하게 show me I don t know you but I will like you Whoo woo woo Can t you feel that I am in love whoo woo woo Can t you feel yeah 너 꿈 가득 담은 satellite 계속 우리 주변 맴돌다 젠 네 안 필수 있게 Oh 멀지 않은 찬란한 new world 시작 하는 with you 맘속 깊은 곳 피어 진심 I can show You can feel 마음 닿는 순간 Tell me what you think about love Oh tell me honestly Oh can you tell me easily 말 해줘도 돼 just the beginning 젠 more honestly I think I like you actually 느낀 그대로 말 해줘 투명하게 show me Oh I don t know you but I will like you Oh I don t know you but I will like you Can t you feel that I m in love 시작 할게 너 story Step by step yeah Can you tell me 너 story 솔직하게 말 해줄래 시작 할게 너 story Tell me love,댄스
멀리 가진 않을게 원래 그런 사이 잖아 우리 지쳐 잠 빠져 버리는 이 도시 떨어진 달빛 비추네 oh wah 멀리 떨어져 적당한 거리 우린 서로 닿을듯 말듯 해 oh satellite oh satellite 너 주위 맴돌며 절대 꺼지지 않을 yeah oh satellite oh satellite 같은 궤도 맴돌며 절대 저물지 않을 yeah 별빛 모아 너 항상 전 해줄게 그대 나 신호 저물지 않는 별빛 네 보여줄거야 보내줄거야 Wait a minute 잡히지 않던 너 시그널 이제 내게 보이 답변 없던 문자 메세지 now she even call me back yeah uh Cinema and a coffee all the time 틀 박힌 routine I wanna stop 집 데려다줄게 Let me walk you home and then become your man 지쳐 잠 빠져 버리는 이 도시 떨어진 달빛 비추네 oh wah 멀리 떨어져 적당한 거리 우린 서로 닿을듯 말듯 해 oh satellite oh satellite 너 주위 맴돌며 절대 꺼지지 않을 yeah oh satellite oh satellite 같은 궤도 맴돌며 절대 저물지 않을 yeah 별빛 모아 너 항상 전 해줄게 그대 나 신호 저물지 않는 별빛 네 보여줄거야 보내줄거야,댄스
빨간 천막 내릴 때 준비 했던 가면 쓰고 까만 무대 위 춤 추는 작은 나 marionette 피에로 가면 쓰고 손끝 줄 매달 너 쓰 담고 내 손끝 느껴지는 피아노 같은 선율 너 춤추게 해 Da da da dance wanna baby le le le let some baby 다시 또 너 잡고 춤추고 Da da da dance wanna baby le le le let some baby 또 가면 쓰고 Un deux trois 인형 집 가득 찬 나 marionette 내 인생 너 걸어 버린 넌 나 debt 줄 잡고 춤 출 때 흔들리는 넌 나 자그마한 brenda 반짝이는 줄 볼 때 사람 웃음 볼 때 나 가면 뒤 너 위 흔들어 넌 나 자그마한 인형 나 marionette 피에로 가면 쓰고 손끝 줄 매달 너 쓰 담고 내 손끝 느껴지는 피아노 같은 선율 너 춤추게 해 Da da da dance wanna baby le le le let some baby 다시 또 너 잡고 춤추고 Da da da dance wanna baby le le le let some baby 또 가면 쓰고 le le let it dance le le let it dance 춤 추는 나 marionette 너 하는 나 find a met ne ne marionette ne ne marionette 나 길거리 인형사 이 공연 너 하는 나 마지막 인사 길거리 나 마리오네트 또 막 내리고 불 꺼지고 star marionette need a stop to never still running away stop marionette le le let it dance le le let it dance ne ne marionette ne ne marionette le le let it dance le le let it dance 춤 추는 나 marionette 너 하는 나 find a met ne ne marionette ne ne marionette 나 길거리 인형사 이 공연 너 하는 나 마지막 인사 bye,댄스
Ooh I Need Somebody Hold Me Tight 혼자 나 I m Dying Ooh I Can Feel Nothing The City Light 그 안 나 I m Diving See It In My Eyes 꺼져 버린 Fire 아무 없는 이 밤 Got My Head In The Clouds Like I m Color Blind 홀로 느껴 Love And Vibe In The Night Dancing In The Dark In The Night Dancing In The Dark I Can t Stop Pray For My Dirty Vibe In The Night I m Dancing In The Dark Dancing In The Dark Dancing In The Dark Dancing In The Dark Me Walking In The Dark 낭만 잃은 밤 홀로 남은 나 두려워 Every Night In The Cold City 아침 하늘색 Black 영원 믿었고 그 결과 매번 Bad 더 누군가 Nobody Can Feel Mine 떨어지는 Star 그 안 비친 나 New Disco 무감각 해 춤 춰 누구 도 없는 도시 난 Step See It In My Eyes 꺼져 버린 Fire 아무 없는 이 밤 Got My Head In The Clouds Like I m Color Blind 홀로 느껴 Love And Vibe In The Night Dancing In The Dark In The Night Dancing In The Dark I Can t Stop Pray For My Dirty Vibe In The Night I m Dancing In The Dark Dancing In The Dark Dancing In The Dark Dancing In The Dark,댄스
Ay How you feelin out there We are present 거 놈 Go 놈 거 놈 Go 놈 거 놈 Go 놈 이 바로 멋 인기 아따 고마 해라 들 멋 하나 부질없다 거 틀려먹은 Type 부단히 빈 수레 굴려 요란하다 흠 그래그래 꼴사납지 참 눈썹 좀 더 찌푸려 But 인사 도 바지 좀 더 내려 발걸음 Not Dum di li dum Dum di li dum dum 우린 뜨겁게 살 허나 누구 더 Humble and kindness 내 신념 지켜 누구 고이 모셔 자세 낮게 눈빛 Keep it up up up up 것 멋 Welcome my class 새겨 들어 우릴 봐 우리 춤 봐 Wow 더리 덤 더리 덤 더리 덤덤 더리 덤 더리더 리 더덤 더리 덤 더리 덤 더리 덤덤 우릴 봐 우리 춤 봐 Wow 숙여라 익을수록 입은 놀리지 마라 익을수록 머리 숙여라 익을수록 너 잘 배워 놔라 익을수록 숙여라 익을수록 불지 않아 라면 시간 지날수록 늘어나는 과녁 태도 정중해 자신 신념 위해 매 순간 치고받아 춤 들어 가유 우릴 봐 우리 춤 봐 Wow Welcome my class 새겨 들어 우릴 봐 우리 춤 봐 Wow 더리 덤 더리 덤 더리 덤덤 더리 덤 더리더 리 더덤 더리 덤 더리 덤 더리 덤덤 Go 해리 Go 해리 Oh Hey 더리 덤 더리 덤 더리 덤덤 더리 덤 더리더 리 더덤 더리 덤 더리 덤 더리 덤덤 이런 게 바로 멋 입니다,댄스
매일 아침 눈 떴을 때 당장 네 달려갈게 란 꿈속 빠져서 동화책 권 또 썼어 I just need your love for my fantasy You just need my love for your ecstasy 느낌 받아들이고 어서 내 품 안겨 어차피 난 너 빠져서 넌 어둠 빠져서 둘 하 여기 나와 빠진 하나 건져 여기 넌 나 엘리스 맞춰줄래 나 pace 시간 널 쪽 대리 올꺼야 아파서 아파서 것 것 아닌줄 알았는데 빠져서 빠져서 란 동화 속 깊게 빠져 버린거야 baby I just wanna read you You are my one and only fairytale baby I just wanna lead you from the darkness to the light baby I just wanna read you You are my one and only fairytale baby I just wanna lead you from the darkness to the light You are my fairytale 신데렐라 아니면 백설공주 I just wanna be your pretty prince like a purple rain 신기해 니 여자 게 신기해 진귀해 때론 보석 참 진귀해 때론 남자 치근덕거려도 앞 난쟁이 You are my one and only badass 열두시 되기 전 집 보내줄게 열두시 되 기전 밤 보내 어차피 난 너 빠져서 넌 어둠 빠져서 둘 하 여기 나와 빠진 하나 건져 여기 넌 나 엘리스 맞춰줄래 나 pace 시간 널 쪽 대리 올꺼야 아파서 아파서 것 것 아닌줄 알았는데 빠져서 빠져서 란 동화 속 깊게 빠져 버린거야 baby I just wanna read you You are my one and only fairytale baby I just wanna lead you from the darkness to the light baby I just wanna read you You are my one and only fairytale baby I just wanna lead you from the darkness to the light You are my fairytale,댄스
이 노래 네 기억 사라져도 길 잃은 주파수 불안하게 흔들려도 계속 해서 부를게 우리 이어주던 노래 끝나지 않을 이 노래 뒤 돌아 세운 발걸음 수 놓아진 헤르츠 불안한 주파수 고장 나침반 안고 귀 막은 사람 그 사이 스쳐 간 너 나 겁 시간 뛰어넘어 기억 해 너 안 내 소음 소리 사라져도 노래 할게 나 목소릴 따라와 알 수 없는 이유 찾아서 달려왔어 마주 두 눈동자 너 웃어주던 그 날 피어 소음 알 우린 잊혀질 거란 걸 이 노래 우리 시간 속 변함 이 노래 네 기억 사라져도 길 잃은 주파수 불안하게 흔들려도 계속 해서 부를게 우리 이어주던 노래 끝나지 않을 이 노래 고요해지는 소음 좁아지는 보폭 넌 알 있나 봐 이 별로 가는 길 불 안정 트랜스미션 수취 불명 시그널 이제야 선명해지고 있어 기억 해 우리 마지막 영원한 이별 아닐거야 노래 할게 나 목소릴 따라와 알 수 없는 이유 찾아서 달려왔어 마주 두 손끝 써내려 나갈 마지막 챕 터 알 우린 잊혀질 거란 걸 이 노래 우리 시간 속 변함 이 노래 네 기억 사라져도 길 잃은 주파수 불안하게 흔들려도 계속 해서 부를게 우리 이어주던 노래 끝나지 않을 이 노래 무채색 꿈 흐릿 내일 어렴풋 돌이켜 보면 우린 조금 어른 되어 버린 것 같아 저기 다시 들려오는 시작 고동 그대로 나아가면 돼 두 번 다시 나 너 잊지 않을게 알 우린 잊혀질 거란 걸 이 노래 우리 시간 속 변함 이 노래 네 기억 사라져도 길 잃은 주파수 불안하게 흔들려도 계속 해서 부를게 절대로 잊혀지지 않을 함께한 시간 넘어서,댄스
Banana na na na na na na Banana na na na 바나나 껍질 개 벗기면 사람 개 벗기면 숭인 걸 원숭이 좋아 귀엽기만 하면 귀여운 바나나 우유 가득한 한 컵 La la la la la la la la la la la la la la 달디 단 바나나 쉐이크 하나 안남길 바나나 쉐이크 휘저 휘저 휘저 휘저 마음 담아서 휘저 휘저 휘저 휘저 힘차고 조심 휘저 휘저 바나나 쉐이크 Banana na na na na na na La la la la la la la la la la la 휘저 휘저 휘저 휘저 마음 담아서 휘저 휘저 휘저 휘저 힘차고 조심 휘저 휘저 바나나 쉐이크 Banana na na na na na na La la la la la la la la la la la 그 녀석 또 바나나 까는군 개 까다니 원숭이 더하네 귀엽기만 하면 귀여운 바나나 나나 우유 가득한 한 컵 La la la la la la la la 휘저 휘저 휘저 휘저 마음 담아서 휘저 휘저 휘저 휘저 힘차고 조심 휘저 휘저 바나나 쉐이크 Banana na na na na na na La la la la la la la la la la la 꿈 배운 요리법 쿠킹 달콤한 향기 코 닿는 이 향기 망했다 망했어 휘 졌어 망했다 망했어 휘 졌어 망했다 망했어 휘 졌어 Banana na na na na na na Banana na 워 banana na na na Na na na banana na na na Na na na banana na 워 Banana na na banana na 워 Banana na na banana na Banana na na,댄스
어둠 깨울 이 candle 불 붙여 더 이상 참을 순 없지 So do I we ve starvin I m out of control 잠자던 내 안 madness 깨어날 시간 Ah 신선한 공기 필요해 난 지금 가까이 와 속삭여줄게 U want some Sweet Juice 깨물어 pop it pop it drippin drippin 본능 따라 따라 Heaven 이 맛 sweety sweety 온몸 신경 춤 춰 dda la dda la 것 것 생각 할 시간 없어 불꽃 타올라 올라타 어떤 것 우리 가둬 둘 수 없어 이 바람 타올라 I want some Sweet Juice You want it too 이 Sweet Juice 목 타서 들어가는 이 느낌 taboo Ma brain 지배 해 like tatoo I feel so good 중독 돼 버리겠어 이 맛 숨죽 keep it quiet 몸 낮춰 발걸음 소리 silence Shh nobody knows Ah 신선한 공기 필요해 난 지금 가까이 와 널 꺼내줄게 U want some Sweet Juice 깨물어 pop it pop it drippin drippin 본능 따라 따라 Heaven 이 맛 sweety sweety 온몸 신경 춤 춰 dda la dda la 것 것 생각 할 시간 없어 불꽃 타올라 올라타 어떤 것 우리 가둬 둘 수 없어 이 바람 타올라 I want some Sweet Juice Love it tasty Want it so sweety 더 원하게 되잖아 찾게 되잖아 나도 모르게 아득히 빛난 저 틈 향 해 다시 I want it more and more Sweet Juice 난 지금 thirsty thirsty 저 너머 runnin runnin 어서 날 따라 따라 Have Fun 이제 곧 party start 이럴수록 어서 날 따라 따라 것 것 생각 할 시간 없어 불꽃 타올라 올라타 어떤 것 우리 가둬 둘 수 없어 이 바람 타올라 I want some Sweet Juice We through Ya Ya 꿈꿔 온 순간 Sweet Juice 따라 oh 마음껏 We through Ya Ya 꿈꿔 온 순간 Sweet Juice 따라 oh 마음껏,댄스
내 맘 다치게 안아주지 마 Know you blow my mind Love or Die 넌 날 망쳐가 But I don t mind 좋은데 아파 Do or Die 이제 넌 내게 Waste 지워 버려도 돼 No one knows you re lying 또 내 맘 흉터 남기지 너 봐 또 무너짐에 무 진 널 매일 똑같은 곳 너 다른 모습 하고서 You re the one I need 같은 말 되 뇌 면서 Oh wanna give you the world Give you the world Wanna make you feel like the luckiest girl Luckiest girl But 넌 날 밀어 낸 후 멀어지길 바라 Nah nah nah nah 우리 서로 나눈 메시지 봐 대체 이 사랑 아니면 데 그동안 왜 넌 내게 Baby woo Oh why 착각 게 아니라니까 사랑 Love or Die Love or Die Love or Die Love or Die Love or Die Love or Die Love or Die Love or Die Love or Die I don t see a life without you no no 내 머릿속 All about you yeah 네 빠져 버린 꿈 깨고 나면 Dejavu Love or Die I don t know how to yeah Cause you gotta know Gotta know 나를 망쳐 버려도 나를 망쳐 버려도 멈출 수가 없는 걸 Do It for ya girl You re the girl I love the most yeah 우리 서로 나눈 메시지 봐 대체 이 사랑 아니면 데 Sorry I am not done yet baby woo Oh why 착각 게 아니라니까 사랑 Love or Die Love or Die Love or Die Love or Die Love or Die Love or Die Love or Die Love or Die Love or Die 내 맘 다치게 안아주지 마 내 맘 다치게 안아주지 마,댄스
You re Bad Girl to Me You re Bad Girl to Me to Me You re Bad Girl to Me You re Bad Girl to Me 잠시 서로 시간 좀 갖자고 할 때 나 의심 하지 않았어 그대 그냥 혼자 있고 싶어서 거 굳게 믿었어 그대 보고 싶어서 찾아간 집 앞 다정히 손 잡고 거니 그대 다른 남자 다정한 모습 보았지 우리 오래된 연인 해도 이런 배신 아니잖아 그대 사랑 하면서 단 한번 난 적 없어 순간 난 의심 해본 적 없어 그런 나를 이렇게도 가혹하게 버리고 배신 할줄은 몰랐어 나를 이별 하는 방법 서로 지켜 야할 게 있어 무성의 하게 끝내는 건 가혹한거잖아 내게 왜 이러는데 상상 조차 할수 없는 이별 내 알 버린 사실 그 댄 모르는지 날 갑자기 내게 무턱 대고 이별 하자는 문자 보 내버리고는 나를 차단 하네 함께한 시간 무의미하게 여기 예의 없는 이별 고하 그대 사랑 하면서 단 한번 난 적 없어 순간 난 의심 해본 적 없어 그런 나를 이렇게도 가혹하게 버리고 배신 할줄은 몰랐어 나를 이별 하는 방법 서로 지켜 야할 게 있어 무성의 하게 끝내는 건 가혹한거잖아 내게 왜 이러는데 상상 조차 할수 없는 이별 지금 그대 본심 알아서 오히려 다행 여겨 그대 나쁜 여자 내게 You re Bad Girl to Me You re Bad Girl to Me to Me You re Bad Girl to Me You re Bad Girl to Me,댄스
STAYC girls it s going down STAYC 남 말 짜릿해 앞뒤 들 Make a fool 내 볼 땐 아닌데 자기 Act so cool 상상 자윤데 No way 진짜 믿거든 왜 자꾸 돌아가려 해 답답해 How can I say 서두르지 마 No hurries Anyway anyway 우린 이번 생 처음 잖아 정답 없어 One hunnit 그런 대감 내려놔 실망 크니까 Quiet please 비행기 모드 편히 앉아 불필요한 말 속 내 원할 때 버튼 Ooh yeah Yeah yeah yeah yeah 바라만 봐 Just like Teddy Bear ooh Teddy Bear ooh Teddy Bear ooh yeah Pump pump pump pump it up Teddy Bear No no no 멋 없어 매일 똑똑 말로 So good 뻔 뻔해 넌 마치 Like J J Bang bang Don t talk about it be about it or you will lose 욕심 과 해 Always wake it up it s your 꿈 서두르지 마 No hurries Anyway anyway 우린 이번 생 처음 잖아 정답 없어 One hunnit 그런 대감 내려놔 실망 크니까 Quiet please 비행기 모드 편히 앉아 불필요한 말 속 내 원할 때 버튼 Ooh yeah Yeah yeah yeah yeah 바라만 봐 Just like Teddy Bear ooh Teddy Bear ooh Teddy Bear ooh yeah Pump pump pump pump it up Teddy Bear 모드 확실히 해 걱정 아니면 참견 Call it now call it now 질투 일지 몰라 잘 하고 있는 건 나 So keep it down 네 원하는 건 뭘 까 Quiet please 비행기 모드 편히 앉아 불필요한 말 속 내 원할 때 버튼 Ooh yeah Yeah yeah yeah yeah 바라만 봐 Just like Teddy Bear ooh Teddy Bear ooh Teddy Bear ooh yeah Pump pump pump pump it up Teddy Bear,댄스
Y O U N G T R I B E We are young Um 아무 우릴 못 말려 Um 뭐 우린 죽지 않아 절대 뭐 어때 어때 어때 오늘 일 내일 나 맡겼지 걱정 고민 같은 건 절대 No No 도망가 참견 돼 돌아가 Plz get a get a get a get away now 악쓰고 좀 더 미쳐 볼 아이 웃고 뛰어 볼 We do what we wanna do Cause we are young we are young we are young Yeah Yeah 나 나 날 좀 놔둬 알아서 할게 입 닫아줘 난 상관 안 해 We do what we wanna do Cause we are young we are young we are young Yeah Bouncin 걸어가지 바삐 난리 피운 뒤 사라진 날 찾지 Watch out 조심해 손가락질 여기저기 모이 뭐 관심 No thanks 안 봐 눈치 Always 가나 내 얘기 But 문제 없지 내 Attitude 오늘이 지나고 내일 올 때 내 멋대로 해 난 신경 안 써 No No 도망가 참견 돼 돌아가 Plz get a get a get a get away now 악쓰고 좀 더 미쳐 볼 아이 웃고 뛰어 볼 We do what we wanna do Cause we are young we are young we are young Yeah Yeah 나 나 날 좀 놔둬 알아서 할게 입 닫아줘 난 상관 안 해 We do what we wanna do Cause we are young we are young we are young Yeah Y O U N G We re so fly T R I B E We can touch the sky Y O U N G And the World is mine T R I B E 느낀 그대로 하면 좀 어때 난 자유 싶은데 I wanna do what I want 두 번 다시 오지 않아 여기 지금 이 순간 나 I don t care 내 맘 가는 대로 할래 더 멀리 돌아가도 상관 안 해 We do what we wanna do Cause we are young we are young we are young Yeah Yeah 나 나 날 좀 놔둬 알아서 할게 입 닫아줘 난 상관 안 해 We do what we wanna do Cause we are young we are young we are young Yeah,댄스
